subscriberId,reviewId,subscriberId_productId,productId,body,dateCreated,dateUpdated,helpfulCount,isRecommended,media,productHandle,productImageUrl,productName,productUrl,productVariantName,rating,isIncentivized,status,title,unhelpfulCount,variantId,reviewer.displayName,reviewer.isVerified,syndicatedFromSubscriberId,reviewer.avatarUrl,reviewer.customAvatar.streamId,reviewer.customAvatar.dynamicKey,reply.body,reply.dateCreated,reply.avatarUrl,reply.title,reviewer.location.country.name,reviewer.location.country.code,externalProvider
231fb74a-b56e-4485-8920-1e583252adf5,52783786-d194-48f7-bd35-4e6ec3efef89,231fb74a-b56e-4485-8920-1e583252adf5:shopify-5196394823820,shopify-5196394823820,I love this desk! Since transitioning to working from home I needed to improve my setup. This desk offers me the option for sitting or standing and has room for some plants and other desk decorations. And I love that you can break it down super easily!,2021-09-11T22:50:54.777Z,2021-09-11T22:50:54.777Z,0,True,"[{'largePortraitThumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/333619ba-dc10-4873-874f-432c27945f72_thumbnail_portrait_large.jpg', 'streamId': '333619ba-dc10-4873-874f-432c27945f72', 'fullSizeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/333619ba-dc10-4873-874f-432c27945f72_full_size.jpg', 'largeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/333619ba-dc10-4873-874f-432c27945f72_large.jpg', 'type': 'image', 'dynamicKey': '231fb74a-b56e-4485-8920-1e583252adf5/333619ba-dc10-4873-874f-432c27945f72', 'thumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/333619ba-dc10-4873-874f-432c27945f72_thumbnail_120_120.jpg'}]",wfh-double-wide-desk,https://cdn.shopify.com/s/files/1/0374/7155/1628/products/WFHDOUBLEWIDEDESK_SNOWBIRCH_x280.jpg?v=1686802604,WFH Double Wide Desk,//workfromhomedesks.com/products/wfh-double-wide-desk,,5,False,approved,Best. Desk. Ever!,0,,Marena P.,True,,,,,,,,,United States,US,
231fb74a-b56e-4485-8920-1e583252adf5,9c4fa5f1-7863-43a6-b3a1-e02cfd880f06,231fb74a-b56e-4485-8920-1e583252adf5:shopify-4854549577868,shopify-4854549577868,"I love my Work From Home desk. After being at the kitchen table for 6 months at the start of the pandemic: I found this product and it worked perfect for our back porch. I have the desk and an extra wing. It’s sturdy, looks great, allows for 2 monitors and it’s comfortable. We chose to have a small footprint with our home and this desk was a life saver.",2021-09-11T22:00:39.073Z,2021-09-11T22:00:39.073Z,1,True,"[{'largePortraitThumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/a93378f1-92f9-46f2-af47-a1dd826c7e86_thumbnail_portrait_large.jpg', 'streamId': 'a93378f1-92f9-46f2-af47-a1dd826c7e86', 'fullSizeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/a93378f1-92f9-46f2-af47-a1dd826c7e86_full_size.jpg', 'largeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/a93378f1-92f9-46f2-af47-a1dd826c7e86_large.jpg', 'type': 'image', 'dynamicKey': '231fb74a-b56e-4485-8920-1e583252adf5/a93378f1-92f9-46f2-af47-a1dd826c7e86', 'thumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/a93378f1-92f9-46f2-af47-a1dd826c7e86_thumbnail_120_120.jpg'}]",wing-shelf,https://cdn.shopify.com/s/files/1/0374/7155/1628/products/LaptopWingBlonde_x280.jpg?v=1604963333,Wing Shelf,//workfromhomedesks.com/products/wing-shelf,,5,False,approved,Perfect desk for our small space,0,,Laura W.,True,,,,,,,,,United States,US,
231fb74a-b56e-4485-8920-1e583252adf5,35a2603a-6db3-49de-ae7e-1f49dca19696,231fb74a-b56e-4485-8920-1e583252adf5:shopify-5196394823820,shopify-5196394823820,"I love this desk. I would give it 5 starts but the way the surface sits isn't 100% on the bottom part to stabilize the desk surface. It rocks and I've looked over the parts and it's just off by half inch creating a rocking noise. I put paper between the wood to secure it better. The top wood can sometimes chip off when you pushing pieces into other pieces. Three locking parts chipped easily. 
I love this desk and love that you can build onto it. I just didn't like that I paid over $800 for this desk and it has alignment issues. If that wasn't a problem it would be 5 stars",2021-09-11T21:40:23.643Z,2021-09-11T21:40:23.643Z,0,True,"[{'largePortraitThumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/07c087c4-ff2a-45f2-b750-aacdbead01e7_thumbnail_portrait_large.jpg', 'streamId': '07c087c4-ff2a-45f2-b750-aacdbead01e7', 'fullSizeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/07c087c4-ff2a-45f2-b750-aacdbead01e7_full_size.jpg', 'largeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/07c087c4-ff2a-45f2-b750-aacdbead01e7_large.jpg', 'type': 'image', 'dynamicKey': '231fb74a-b56e-4485-8920-1e583252adf5/07c087c4-ff2a-45f2-b750-aacdbead01e7', 'thumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/07c087c4-ff2a-45f2-b750-aacdbead01e7_thumbnail_120_120.jpg'}, {'largePortraitThumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/f930dd4a-904a-4f0e-936e-35fa11f4ef4e_thumbnail_portrait_large.jpg', 'streamId': 'f930dd4a-904a-4f0e-936e-35fa11f4ef4e', 'fullSizeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/f930dd4a-904a-4f0e-936e-35fa11f4ef4e_full_size.jpg', 'largeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/f930dd4a-904a-4f0e-936e-35fa11f4ef4e_large.jpg', 'type': 'image', 'dynamicKey': '231fb74a-b56e-4485-8920-1e583252adf5/f930dd4a-904a-4f0e-936e-35fa11f4ef4e', 'thumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/f930dd4a-904a-4f0e-936e-35fa11f4ef4e_thumbnail_120_120.jpg'}]",wfh-double-wide-desk,https://cdn.shopify.com/s/files/1/0374/7155/1628/products/WFHDOUBLEWIDEDESK_SNOWBIRCH_x280.jpg?v=1686802604,WFH Double Wide Desk,//workfromhomedesks.com/products/wfh-double-wide-desk,,4,False,approved,"Great desk, a few things that could improve",0,,Amber M.,True,,,,,"Hi Amber, 

Thanks for the review. The desk top doesn't need to touch the cable management tray to be stable. It is designed to be close but not tight. We would welcome you reaching out to us via email about the chipped parts and we can look at replacing those.",2021-09-17T10:22:12.337Z,https://dov7r31oq5dkj.cloudfront.net/231fb74a-b56e-4485-8920-1e583252adf5/ad8c2547-f611-4322-b5c6-484df01cec98,Work From Home Desks,United States,US,
231fb74a-b56e-4485-8920-1e583252adf5,d70c914f-dfdb-4539-9373-c2d9847c1061,231fb74a-b56e-4485-8920-1e583252adf5:shopify-5274658242700,shopify-5274658242700,I have loved my WFH Desk. It was amazingly simple to assemble and super sturdy. I love the look of the natural wood.,2021-09-11T21:24:10.267Z,2021-09-11T21:24:10.267Z,0,True,"[{'largePortraitThumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/294c3672-6c83-4889-8e33-f117ccdaa50e_thumbnail_portrait_large.jpg', 'streamId': '294c3672-6c83-4889-8e33-f117ccdaa50e', 'fullSizeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/294c3672-6c83-4889-8e33-f117ccdaa50e_full_size.jpg', 'largeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/294c3672-6c83-4889-8e33-f117ccdaa50e_large.jpg', 'type': 'image', 'dynamicKey': '231fb74a-b56e-4485-8920-1e583252adf5/294c3672-6c83-4889-8e33-f117ccdaa50e', 'thumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/294c3672-6c83-4889-8e33-f117ccdaa50e_thumbnail_120_120.jpg'}]",standing-desk-essentials,https://cdn.shopify.com/s/files/1/0374/7155/1628/products/Standing_Desk_Essentials_SNOW_BIRCH_WFH_DESKS_x280.jpg?v=1686803213,Standing Desk Essentials,//workfromhomedesks.com/products/standing-desk-essentials,,5,False,approved,The Best Desk You Could Ask For,0,,Veronica F.,True,,,,,,,,,United States,US,
231fb74a-b56e-4485-8920-1e583252adf5,4906b858-e2ae-43fa-9e57-0b4c26781975,231fb74a-b56e-4485-8920-1e583252adf5:shopify-5195779408012,shopify-5195779408012,"I did order the wings and have found them to be a tad difficult to use for heavy (printer, etc.) items. What I tried was to place them above the desktop and used neoprene rubber and nylon washers in an attempt to""level"" them. I They seem to work ok but still could use additional support. I think a vertical support beneath the wing that clips into the precut shelf slots could be provided to correct the wonkiness (yep, that's a valid description). 

 Overall, I like the desk. Wings need a tweak. (I can send a photo if you let me know where to send it).",2021-09-11T21:22:35.560Z,2021-09-11T21:22:35.560Z,0,True,"[{'largePortraitThumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/448574a5-e1a2-4226-92ec-08c0e66fead1_thumbnail_portrait_large.jpg', 'streamId': '448574a5-e1a2-4226-92ec-08c0e66fead1', 'fullSizeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/448574a5-e1a2-4226-92ec-08c0e66fead1_full_size.jpg', 'largeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/448574a5-e1a2-4226-92ec-08c0e66fead1_large.jpg', 'type': 'image', 'dynamicKey': '231fb74a-b56e-4485-8920-1e583252adf5/448574a5-e1a2-4226-92ec-08c0e66fead1', 'thumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/448574a5-e1a2-4226-92ec-08c0e66fead1_thumbnail_120_120.jpg'}, {'largePortraitThumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/42c98731-3969-48fb-943f-2ce1e6ab01f3_thumbnail_portrait_large.jpg', 'streamId': '42c98731-3969-48fb-943f-2ce1e6ab01f3', 'fullSizeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/42c98731-3969-48fb-943f-2ce1e6ab01f3_full_size.jpg', 'largeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/42c98731-3969-48fb-943f-2ce1e6ab01f3_large.jpg', 'type': 'image', 'dynamicKey': '231fb74a-b56e-4485-8920-1e583252adf5/42c98731-3969-48fb-943f-2ce1e6ab01f3', 'thumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/42c98731-3969-48fb-943f-2ce1e6ab01f3_thumbnail_120_120.jpg'}]",wing-shelves,https://cdn.shopify.com/s/files/1/0374/7155/1628/products/2ShelfWingComboBlonde_x280.jpg?v=1605149864,2x Wing Shelves,//workfromhomedesks.com/products/wing-shelves,,3,False,approved,"Great idea, needs some work",0,,Mark D.,True,,,,,"Hi Mark,

Thanks for the review. Glad to hear you like your desk but sorry the wing shelves haven't worked out as planned. Yes they can be frustrating and do at times need readjustment. Have you checked out our video on how to get them flat? The trick is to get the taper key down as far as possible, by wiggling the wing as you press it down. You can see that video here... https://player.vimeo.com/video/502883274

Here to help.",2021-09-13T04:57:12.780Z,https://dov7r31oq5dkj.cloudfront.net/231fb74a-b56e-4485-8920-1e583252adf5/ad8c2547-f611-4322-b5c6-484df01cec98,Work From Home Desks,United States,US,
231fb74a-b56e-4485-8920-1e583252adf5,b164eb85-7969-49cc-b2ac-1a5735684500,231fb74a-b56e-4485-8920-1e583252adf5:shopify-4854713680012,shopify-4854713680012,This desk has been a life saver! High quality and easy to assemble. It's been helpful to have the option to collapse it down and store flat/vertically to flex office/home spaces.,2021-09-11T15:45:30.917Z,2021-09-11T15:45:30.917Z,0,True,"[{'largePortraitThumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/6cc3da24-5cd1-4193-bf31-b166e36de706_thumbnail_portrait_large.jpg', 'streamId': '6cc3da24-5cd1-4193-bf31-b166e36de706', 'fullSizeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/6cc3da24-5cd1-4193-bf31-b166e36de706_full_size.jpg', 'largeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/6cc3da24-5cd1-4193-bf31-b166e36de706_large.jpg', 'type': 'image', 'dynamicKey': '231fb74a-b56e-4485-8920-1e583252adf5/6cc3da24-5cd1-4193-bf31-b166e36de706', 'thumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/6cc3da24-5cd1-4193-bf31-b166e36de706_thumbnail_120_120.jpg'}]",wfh-desk-1,https://cdn.shopify.com/s/files/1/0374/7155/1628/products/WFH_Desk_Blonde_x280.jpg?v=1686802445,WFH Desk,//workfromhomedesks.com/products/wfh-desk-1,,5,False,approved,Great Buy!,0,,Elise B.,True,,,,,,,,,United States,US,
231fb74a-b56e-4485-8920-1e583252adf5,2c93b936-148b-4b53-ab47-8351f65e007d,231fb74a-b56e-4485-8920-1e583252adf5:shopify-4854593028236,shopify-4854593028236,"I love my WFH desk because its the perfect width for my computer and 22HD cintiq set up. It takes up so little space and looks so slick and clean. 
I bought the additional monitor stand / shelf for mac to sit on, with my cintiq bellow on a cintiq arm. Its so efficient and great. I get lots of compliments on it whenever people come over.",2021-09-10T22:55:49.773Z,2021-09-10T22:55:49.773Z,0,True,"[{'largePortraitThumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/e76d66be-6dd9-4461-a829-3c60f4f17cd7_thumbnail_portrait_large.jpg', 'streamId': 'e76d66be-6dd9-4461-a829-3c60f4f17cd7', 'fullSizeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/e76d66be-6dd9-4461-a829-3c60f4f17cd7_full_size.jpg', 'largeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/e76d66be-6dd9-4461-a829-3c60f4f17cd7_large.jpg', 'type': 'image', 'dynamicKey': '231fb74a-b56e-4485-8920-1e583252adf5/e76d66be-6dd9-4461-a829-3c60f4f17cd7', 'thumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/e76d66be-6dd9-4461-a829-3c60f4f17cd7_thumbnail_120_120.jpg'}, {'largePortraitThumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/5da039e6-36f7-44e0-8e98-c819f76103ee_thumbnail_portrait_large.jpg', 'streamId': '5da039e6-36f7-44e0-8e98-c819f76103ee', 'fullSizeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/5da039e6-36f7-44e0-8e98-c819f76103ee_full_size.jpg', 'largeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/5da039e6-36f7-44e0-8e98-c819f76103ee_large.jpg', 'type': 'image', 'dynamicKey': '231fb74a-b56e-4485-8920-1e583252adf5/5da039e6-36f7-44e0-8e98-c819f76103ee', 'thumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/5da039e6-36f7-44e0-8e98-c819f76103ee_thumbnail_120_120.jpg'}, {'largePortraitThumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/d5077f5b-7737-4658-b1ae-ac0183afc7f2_thumbnail_portrait_large.jpg', 'streamId': 'd5077f5b-7737-4658-b1ae-ac0183afc7f2', 'fullSizeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/d5077f5b-7737-4658-b1ae-ac0183afc7f2_full_size.jpg', 'largeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/d5077f5b-7737-4658-b1ae-ac0183afc7f2_large.jpg', 'type': 'image', 'dynamicKey': '231fb74a-b56e-4485-8920-1e583252adf5/d5077f5b-7737-4658-b1ae-ac0183afc7f2', 'thumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/d5077f5b-7737-4658-b1ae-ac0183afc7f2_thumbnail_120_120.jpg'}]",monitor-stand,https://cdn.shopify.com/s/files/1/0374/7155/1628/products/MonitorStandBlonde_x280.jpg?v=1604964388,Monitor Stand,//workfromhomedesks.com/products/monitor-stand,,5,False,approved,Love my WTF desk. Perfect for a dual computer / cintiq set up,0,,Nicolette W.,True,,,,,,,,,United States,US,
231fb74a-b56e-4485-8920-1e583252adf5,4aa437e8-59bb-4da1-9743-d990e56ffbf2,231fb74a-b56e-4485-8920-1e583252adf5:shopify-5195779408012,shopify-5195779408012,"The shelves are great in theory but they angle down. Would be great if a piece was added to help level them out. 

Overall I love my WFH set up but there are a few adjustments that could be made to make it amazing. Would be great if the desk height could go up a few
More notches. And the shelves and hooks were a bit more stable.",2021-09-10T19:02:06.760Z,2021-09-10T19:02:06.760Z,0,True,"[{'largePortraitThumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/8ae3b4ec-0f10-4413-988c-dbe25346bb94_thumbnail_portrait_large.jpg', 'streamId': '8ae3b4ec-0f10-4413-988c-dbe25346bb94', 'fullSizeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/8ae3b4ec-0f10-4413-988c-dbe25346bb94_full_size.jpg', 'largeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/8ae3b4ec-0f10-4413-988c-dbe25346bb94_large.jpg', 'type': 'image', 'dynamicKey': '231fb74a-b56e-4485-8920-1e583252adf5/8ae3b4ec-0f10-4413-988c-dbe25346bb94', 'thumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/8ae3b4ec-0f10-4413-988c-dbe25346bb94_thumbnail_120_120.jpg'}]",wing-shelves,https://cdn.shopify.com/s/files/1/0374/7155/1628/products/2ShelfWingComboBlonde_x280.jpg?v=1605149864,2x Wing Shelves,//workfromhomedesks.com/products/wing-shelves,,3,False,approved,Shelves work but not completely level,0,,Kellie K.,True,,,,,"Thanks for the review. The keys on your shelves are a taper design and need to be pushed in a lot more than they are. Please check out this video. The wiggle of the wing trick will help a lot to get them level. 
https://player.vimeo.com/video/502883274",2021-09-17T09:42:14.873Z,https://dov7r31oq5dkj.cloudfront.net/231fb74a-b56e-4485-8920-1e583252adf5/ad8c2547-f611-4322-b5c6-484df01cec98,Work From Home Desks,United States,US,
231fb74a-b56e-4485-8920-1e583252adf5,977058eb-d9c5-467b-a9be-b55b5eadef20,231fb74a-b56e-4485-8920-1e583252adf5:shopify-4854713680012,shopify-4854713680012,"I purchased the black desk about a year ago. It works great for me. I work in a common space so it is stylish enough that it adds to the space. It is easy change when you need, although I have a high chair so I don’t have to change. The black has held up very well. I have gotten it wet and set hot plates on it. I would recommend this desk.",2021-09-10T14:21:03.570Z,2021-09-10T14:21:03.570Z,0,True,"[{'largePortraitThumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/5a728f35-ea77-40a4-95b3-dd697158582c_thumbnail_portrait_large.jpg', 'streamId': '5a728f35-ea77-40a4-95b3-dd697158582c', 'fullSizeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/5a728f35-ea77-40a4-95b3-dd697158582c_full_size.jpg', 'largeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/5a728f35-ea77-40a4-95b3-dd697158582c_large.jpg', 'type': 'image', 'dynamicKey': '231fb74a-b56e-4485-8920-1e583252adf5/5a728f35-ea77-40a4-95b3-dd697158582c', 'thumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/5a728f35-ea77-40a4-95b3-dd697158582c_thumbnail_120_120.jpg'}]",wfh-desk-1,https://cdn.shopify.com/s/files/1/0374/7155/1628/products/WFH_Desk_Blonde_x280.jpg?v=1686802445,WFH Desk,//workfromhomedesks.com/products/wfh-desk-1,,5,False,approved,Love my desk,0,,Markee H.,True,,,,,,,,,United States,US,
231fb74a-b56e-4485-8920-1e583252adf5,c65182f5-f520-4f3a-8ea9-7b51c971ca78,231fb74a-b56e-4485-8920-1e583252adf5:shopify-4854593028236,shopify-4854593028236,"I moved across the country to begin nursing school and none of my furniture came expect this desk. I am in love with this desk because my ADHD mind can change it up, rearrange the shelves for a new look and fits all my needs. Just needed a good chair and became the most used furniture in my house.",2021-09-10T13:52:45.000Z,2021-09-10T13:52:45.000Z,0,True,"[{'largePortraitThumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/59efd6e6-9102-4a90-8a49-79cc0e3f877c_thumbnail_portrait_large.jpg', 'streamId': '59efd6e6-9102-4a90-8a49-79cc0e3f877c', 'fullSizeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/59efd6e6-9102-4a90-8a49-79cc0e3f877c_full_size.jpg', 'largeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/59efd6e6-9102-4a90-8a49-79cc0e3f877c_large.jpg', 'type': 'image', 'dynamicKey': '231fb74a-b56e-4485-8920-1e583252adf5/59efd6e6-9102-4a90-8a49-79cc0e3f877c', 'thumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/59efd6e6-9102-4a90-8a49-79cc0e3f877c_thumbnail_120_120.jpg'}]",monitor-stand,https://cdn.shopify.com/s/files/1/0374/7155/1628/products/MonitorStandBlonde_x280.jpg?v=1604964388,Monitor Stand,//workfromhomedesks.com/products/monitor-stand,,5,False,approved,First piece of furniture in my home,0,,Cassandra D.,True,,,,,,,,,United States,US,
231fb74a-b56e-4485-8920-1e583252adf5,742c91bc-3305-4b55-b15a-9f77910f273a,231fb74a-b56e-4485-8920-1e583252adf5:shopify-4854549577868,shopify-4854549577868,"I bought WFH desk in 2020 and love the aesthetic, simple set-up, and functionality. The laptop stand was the only piece that didn’t seem to have been built with the correct tolerances. It seemed a little bit weak for even my HP laptop. However, I still use it - actually as a standing desk to not have to reconfigure the whole desk, attached to the middle piece and sticking out to the front. I think a slightly wider attachment piece would help with stability.",2021-09-10T13:28:02.233Z,2021-09-10T13:28:02.233Z,0,True,"[{'largePortraitThumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/fcb3d856-1f2b-4a54-af8f-822ba68c4f79_thumbnail_portrait_large.jpg', 'streamId': 'fcb3d856-1f2b-4a54-af8f-822ba68c4f79', 'fullSizeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/fcb3d856-1f2b-4a54-af8f-822ba68c4f79_full_size.jpg', 'largeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/fcb3d856-1f2b-4a54-af8f-822ba68c4f79_large.jpg', 'type': 'image', 'dynamicKey': '231fb74a-b56e-4485-8920-1e583252adf5/fcb3d856-1f2b-4a54-af8f-822ba68c4f79', 'thumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/fcb3d856-1f2b-4a54-af8f-822ba68c4f79_thumbnail_120_120.jpg'}]",wing-shelf,https://cdn.shopify.com/s/files/1/0374/7155/1628/products/LaptopWingBlonde_x280.jpg?v=1604963333,Wing Shelf,//workfromhomedesks.com/products/wing-shelf,,4,False,approved,Laptop stand,0,,Perrin F.,True,,,,,"Thanks for the review. The wing / stand is rated to carry 5 laptops that size so we are guessing but can't see that your taper key needs adjustment? Check out this video about how to get the taper key firmly installed. The wiggle trick as you push down is helpful. https://player.vimeo.com/video/502883274

Hope that helps improve your experience. Thanks!",2021-09-17T09:46:24.997Z,https://dov7r31oq5dkj.cloudfront.net/231fb74a-b56e-4485-8920-1e583252adf5/ad8c2547-f611-4322-b5c6-484df01cec98,Work From Home Desks,United States,US,
231fb74a-b56e-4485-8920-1e583252adf5,1a553cbc-1248-44a1-9822-fa0b97d77c18,231fb74a-b56e-4485-8920-1e583252adf5:shopify-5274621804684,shopify-5274621804684,I love this desk - I use it as a standing desk and even bought a 2nd one for another office. After a year of using this desk I just ordered the corner module that will fit right in. Overall a great design and very sturdy.,2021-09-10T11:41:09.543Z,2021-09-10T11:41:09.543Z,0,True,"[{'largePortraitThumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/89c39041-bf0c-4679-b3dc-0d6a6956d526_thumbnail_portrait_large.jpg', 'streamId': '89c39041-bf0c-4679-b3dc-0d6a6956d526', 'fullSizeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/89c39041-bf0c-4679-b3dc-0d6a6956d526_full_size.jpg', 'largeUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/89c39041-bf0c-4679-b3dc-0d6a6956d526_large.jpg', 'type': 'image', 'dynamicKey': '231fb74a-b56e-4485-8920-1e583252adf5/89c39041-bf0c-4679-b3dc-0d6a6956d526', 'thumbnailUrl': '//d4yxl4pe8dqlj.cloudfront.net/images/231fb74a-b56e-4485-8920-1e583252adf5/89c39041-bf0c-4679-b3dc-0d6a6956d526_thumbnail_120_120.jpg'}]",wfh-desk-2-hooks,https://cdn.shopify.com/s/files/1/0374/7155/1628/products/WFHDesk_Hooks_SATINBIRCH_x280.jpg?v=1656387996,WFH Desk + 2 Hooks,//workfromhomedesks.com/products/wfh-desk-2-hooks,,5,False,approved,Great modular design,0,,Katherine S.,True,,,,,,,,,United States,US,
